group,Escherichia/Shigella,Veillonella,Bacillus,Arthrobacter,Plesiomonas,Paracoccus,Ralstonia,Prevotella,Victivallis,Acetanaerobacterium,Erysipelotrichaceae_incertae_sedis,Gardnerella,Coprobacillus,Pseudoflavonifractor,Delftia,Bilophila,Paraprevotella,Stenotrophomonas,Alteromonas,Enhydrobacter,Campylobacter,Dorea,Pseudocitrobacter,Anaerostipes,Marinobacter,Terrisporobacter,Rothia,Lautropia,Flavonifractor,Slackia,Psychrobacter,Weissella,Methylophaga,Clostridium_XlVb,Mycoplasma,Anaerococcus,Clostridium_III,Enterobacter,Barnesiella,Lactobacillus,Limnohabitans,Sphingopyxis,Atopobium,Clostridium_XVIII,Sphingobium,Coprococcus,Senegalimassilia,Holdemania,Polaromonas,Klebsiella,Vulcaniibacterium,Paraeggerthella,Gordonibacter,Shinella,Negativicoccus,Howardella,Micrococcus,Devosia,Lachnospira,Actinomyces,Treponema,Luteimonas,Robinsoniella,Alloprevotella,Catonella,Kocuria,Desulfovibrio,Cloacibacillus,Comamonas,Pelomonas,Rummeliibacillus,Cellulosilyticum,Adlercreutzia,Eikenella,Methylobacterium,Tepidimonas,Flavobacterium,Coprobacter,Ruminococcus2,Oribacterium,Rhodococcus,Leptotrichia,Aggregatibacter,Abiotrophia,Peptoniphilus,Brachybacterium,Faecalibacterium,Dialister,Anaerosporobacter,Selenomonas,Alcanivorax,Cronobacter,Lachnoanaerobaculum,Ottowia,Bacteroides,Stomatobaculum,Porphyrobacter,Romboutsia,Acinetobacter,Helicobacter,Vibrio,Enterococcus,Mobilitalea,Succinivibrio,Hydrogenoanaerobacterium,Hyphomicrobium,Chitinimonas,Lacihabitans,Cloacibacterium,Hydrogenophaga,Paenibacillus,Moryella,Intestinibacter,Xenophilus,Parvimonas,Zoogloea,Megamonas,Ramlibacter,Sutterella,Roseovarius,Phascolarctobacterium,Blastococcus,Rhodoluna,Butyrivibrio,Moraxella,Roseburia,Tsukamurella,Cellvibrio,Cetobacterium,Haemophilus,Roseomonas,Faecalitalea,Odoribacter,Serratia,Oxalobacter,Pantoea,Elizabethkingia,Leuconostoc,Propionispira,Buttiauxella,Raoultella,Methyloversatilis,Leifsonia,Microbacterium,Terrimonas,Obesumbacterium,Algoriphagus,Pyramidobacter,Arcobacter,Filifactor,Christensenella,Catenibacterium,Finegoldia,Neisseria,Ezakiella,Acidaminococcus,Shuttleworthia,Acetatifactor,Isoptericola,Hydrogenophilus,Aquabacterium,Mitsuokella,Catabacter,Thiothrix,Fretibacterium,Cardiobacterium,Massilia,Brevibacterium,Salinihabitans,Herpetosiphon,Burkholderia,Sphingorhabdus,Lawsonia,Anaeroglobus,Gordonia,Phyllobacterium,Porphyromonas,Caulobacter,Gemella,Melaminivora,Faecalicoccus,Clostridium_sensu_stricto,Pseudorhodobacter,Pseudobutyrivibrio,Lysobacter,Peptococcus,Lachnospiracea_incertae_sedis,Chryseobacterium,Undibacterium,Oceanobacillus,Clostridium_IV,Lactococcus,Tannerella,Thiopseudomonas,Pseudoxanthomonas,Holdemanella,Phocaeicola,Murdochiella,Thalassospira,Pelagibius,Novosphingobium,Parabacteroides,Butyricicoccus,Collinsella,Marivita,Leucobacter,Granulicatella,Eisenbergiella,Succinatimonas,Oscillibacter,Lactonifactor,Rhizobium,Schwartzia,Alistipes,Diplorickettsia,Coprothermobacter,Akkermansia,Erysipelothrix,Saccharopolyspora,Sphingobacterium,Cnuella,Butyricimonas,Capnocytophaga,Megasphaera,Corynebacterium,Nocardioides,Ruminococcus,Scardovia,Bulleidia,Alloscardovia,Halobacteriovorax,Geodermatophilus,Dermacoccus,Bosea,Nitrosospira,Intestinimonas,Azoarcus,Pseudoramibacter,Gemmiger,Brevibacillus,Skermanella,Thermicanus,Bdellovibrio,Brevundimonas,Centipeda,Aquihabitans,Sphingomonas,Bradyrhizobium,Phenylobacterium,Clostridium_XlVa,Shewanella,Gemmobacter,Hyphomonas,Luteolibacter,Actinobacillus,Allisonella,Allobaculum,Schlegelella,Youngiibacter,Sandaracinobacter,Pseudonocardia,Anaerofilum,Olsenella,Bifidobacterium,Mucispirillum,Tepidimicrobium,Turicibacter,Exiguobacterium,Aureimonas,Piscicoccus,Fusicatenibacter,Blautia,Rhodobacter,Kinneretia,Acidovorax,Chitinilyticum,Fusobacterium,Pasteurella,Parasutterella,Streptomyces,Aestuariibacter,Mucilaginibacter,Citrobacter,Alkanindiges,Geobacillus,Flavisolibacter,Eggerthella,Peptostreptococcus,Anaerotruncus,Methanobrevibacter,Eubacterium,Proteus,Propionibacterium,Solobacterium,Hungatella,Staphylococcus,Streptococcus,Morganella,Clostridium_XI,Elusimicrobium,Sneathia,Aeromonas,Pseudomonas
oCRC(huadong cohort),0.193875522,0.004971167,0,0.019884669,0,0,0,0.029827003,0.14416385,0.034798171,0.009942334,0,0,0.009942334,0,0.213760191,0.004971167,0.05468284,0,0,0,0.293298867,0,0.462318552,0,0,0,0,1.804533705,0,0,0,0,0.208789024,0,0,0.08948101,0,0.785444422,0.029827003,0,0,0.004971167,0.05468284,0,0.238616027,0,0.009942334,0,0.009942334,0,0,0.034798171,0,0,0,0,0,0,0.009942334,0,0,0,0.004971167,0,0,1.993438059,0.004971167,0,0,0,0,0.069596341,0,0.004971167,0,0,0.715848081,6.11950686,0.004971167,0,0,0.004971167,0,0,0,0.397693378,0.039769338,0,0,0,0,0,0,18.5673096,0,0,0.248558362,0,0,0,0,0,0,0.004971167,0,0,0,0,0,0,0,0.029827003,0,0.004971167,0,0.029827003,0,0,0,0.049711672,0,0,0,0,0.288327699,0,0,0,0,0,0,0.442433883,0,0,0,0,0.009942334,0,0,0,0,0,0,0,0,0,0.009942334,0,0,0.049711672,0,0,0,0,0,0,0,0,0,0,0,0.019884669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004971167,0,0,0,0,0.104394512,0,0,0,0,0.442433883,0,0,0,1.287532313,0,0,0,0,0,0,0,0,0,0,3.275999205,0,4.051501293,0,0,0,0.024855836,0,3.797971764,0,0,0,9.872738119,0,0,34.22648638,0,0,0,0,0.601511235,0,0.049711672,0,0,1.65042752,0,0,0,0,0,0,0,0,0.740703917,0,0,0.830184927,0,0,0,0,0,0,0.009942334,0.004971167,0,0,1.451580831,0,0,0,0,0,0,0,0,0,0,0,0.124279181,0,1.257705309,0,0,0,0,0,0,0.004971167,0.611453569,0,0,0,0,0.114336846,0,0.004971167,0,0,0,0,0,0,0,0.08948101,0.034798171,1.143368463,0,0.183933188,0,0,0,0.049711672,0,0.05468284,0,0.019884669,0,0,0.004971167,0
oCRC(huadong cohort),57.14796795,0.004770082,0,0.002385041,0,0,0,1.717229536,0.002385041,0,0.002385041,0,0,0.097786682,0,0.045315779,0.004770082,0.009540164,0,0,0,0.205113528,0,0.021465369,0,0.002385041,0.014310246,0,0.131177256,0.073936272,0,0,0,0.343445907,0,0.002385041,0.040545697,0.002385041,0.429307384,0,0,0,0.002385041,0.083476436,0,0.844304522,0.062011067,0.002385041,0,0.021465369,0,0,0,0,0,0.007155123,0,0,0,0.02385041,0,0,0,0.448387712,0,0,0.60580042,0.002385041,0,0,0,0,0,0,0.002385041,0,0,0,1.078038542,0,0,0,0.004770082,0,0,0.002385041,6.678114864,0.007155123,0.002385041,0,0,0,0,0,2.63547033,0,0,0.06916619,0,0.002385041,0,0,0,0,0.02385041,0,0,0,0,0,0,0,0.011925205,0,0.639190994,0,0.0930166,0,0.457927876,0,1.178210265,0,0,0,0,0.527094066,0,0,0,0,0,0,0.16218279,0,0.011925205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004770082,0.004770082,0,0,0,0.102556764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090631559,0,0.026235451,0,0,0.097786682,0,0,0,0.002385041,1.419099409,0,0,0,0.362526235,0,0,0,0,0.076321313,0,0,0,0,0,1.545506583,0,0.460312917,0,0,0.011925205,0.114481969,0.004770082,0.918240794,0,0,0,2.232398397,0,0,8.636233543,0,0,0,0,0.236119061,0,0.658271322,0.002385041,0,1.98196909,0,0,0,0,0,0,0,0,0.011925205,0,0,1.135279527,0,0,0,0,0.004770082,0,0,0,0,0,1.576512116,0,0,0,0,0,0.057240985,0,0.002385041,0,0,0,0.019080328,0.033390574,0.202728487,0,0.002385041,0,0,0,0,0.040545697,0.884850219,0,0,0,0,0.221808815,0,0.009540164,0,0,0,0,0,0,0,0.004770082,0.393531769,0.021465369,0,0.128792215,0,0.002385041,0,0.021465369,0,0.243274184,0,0,0,0,0,0
oCRC(huadong cohort),20.82463901,0.045906018,0.008346549,0.133544779,0,0.09598531,0.146064602,0.146064602,0.033386195,0,0.217010266,0.108505133,0,0.38394124,0.012519823,0.367248143,0.008346549,0.058425841,0,0.037559469,0.020866372,0.050079292,0.012519823,0.016693097,0,0.012519823,0.02921292,0.070945664,0.605124781,0,0,0,0,2.725148151,0.004173274,0.033386195,0.008346549,0.016693097,2.31199399,0.237876638,0,0.012519823,0.050079292,0.050079292,0,0.880560888,0,0.020866372,0,0.196143894,0.037559469,0,0.004173274,0.004173274,0,0.004173274,0.079292213,0.058425841,0,0.062599115,0,0.020866372,0,0,0,0.033386195,0.217010266,0,0.016693097,0.050079292,0,0,0.02921292,0,0.129371505,0.041732744,0,0.004173274,0.563392037,0,0.020866372,0.091812036,0.033386195,0,0.041732744,0.045906018,4.845171522,0.054252567,0.004173274,0.025039646,0,0,0,0.008346549,6.890075954,0,0,0.075118938,0.091812036,0.041732744,0,0.041732744,0,0,0.012519823,0,0,0,0.037559469,0.016693097,0,0,0.667723896,0,0.041732744,0,0.09598531,0.033386195,0,0,1.368833987,0.02921292,0,0,0,0.045906018,0.012519823,0.020866372,0,0.025039646,0.008346549,0,2.032384609,0.020866372,0,0,0,0,0.016693097,0,0,0.025039646,0.004173274,0.012519823,0,0,0,0.004173274,0,0,0,0,0.012519823,0.025039646,0,0.004173274,0,0,0.012519823,0.012519823,0.008346549,0,0,0,0.012519823,0.008346549,0.037559469,0.033386195,0,0,0.012519823,0,0,0,0.012519823,0.016693097,0.025039646,0,0.004173274,0.008346549,0.004173274,0.342208497,0,0,0,0,0.363074869,0.020866372,0,0,0.208663718,0,0,0.008346549,0.004173274,0,0,0,0,0,0.004173274,5.621400551,0,0.045906018,0,0,0.012519823,0.09598531,0,17.46097988,0,0.020866372,0.008346549,4.127368333,0,0,14.13488023,0,0.004173274,0.020866372,0.004173274,0.388114515,0.012519823,0.004173274,0.968199649,0.004173274,0.292129205,0,0,0,0,0.008346549,0.008346549,0.025039646,0,0.158584425,0,0,0.09598531,0.004173274,0,0.004173274,0.004173274,0.300475753,0.025039646,0,0.137718054,0,0,2.34955346,0,0,0,0,0,0.004173274,0,0.262916284,0.008346549,0.016693097,0.008346549,0.041732744,0,0.655204073,0,0.004173274,0,0,0.008346549,0,0.02921292,0.446540356,0,0,0.012519823,0,0.183624071,0,0.037559469,0.012519823,0,0.008346549,0.091812036,0,0.004173274,0.012519823,0.045906018,0.254569735,0.033386195,0,0.951506552,0,0.137718054,0,0.02921292,0.367248143,0.404807612,0.004173274,0.012519823,0,0,0.050079292,0.116851682
oCRC(huadong cohort),19.44554088,0.787109058,0.004643711,0.009287423,0,0,0.002321856,0.069655669,0,0,0.027862268,0,0,0.006965567,0,0,0.004643711,0.041793401,0,0,0.002321856,0.004643711,0,5.375095777,0,0,0.023218556,0,0.004643711,0.123058348,0,0,0,7.283661102,0,0,0,0,0.002321856,0.065011958,0,0,0.116092781,0.104483503,0,0.004643711,0,0,0,0.004643711,0,0,0,0,0,0.002321856,0,0,0,0.301841232,0,0,0,0.002321856,0,0,0.004643711,0,0,0,0,0,0,0,0,0.002321856,0,0,0.023218556,0.023218556,0,0,0,0,0,0,0.134667626,0.002321856,0,0,0,0,0.002321856,0,10.51568413,0.002321856,0,0.020896701,0.002321856,0.004643711,0,0.023218556,0,0,0,0,0,0,0,0,0,0,0.125380204,0,0.002321856,0,0.071977524,0,1.170215236,0,6.389746686,0,0,0,0,0.034827834,0,0,0,0.004643711,0,0,0,0,0,0,0,0.009287423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826580603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009287423,0,0,0.011609278,0,0.397037312,0.002321856,0,0.390071745,0,0,0,0,0.949638951,0,0,0,0.07429938,0,0,0,0,0,0,0,0,0,0,3.6104855,0,2.934825513,0,0,0.006965567,0,0,0.027862268,0,0,0,0.013931134,0,0.002321856,0.002321856,0,0,0,0,0,0,0.023218556,0.002321856,0,0.025540412,0,0,0,0,0,0,0,0,0,0,0,0.025540412,0,0,0,0,0.002321856,0,0,0,0,0,8.528175718,0,0,0,0,0,0.661728854,0,0.002321856,0,0,0,0,0,17.94562214,0,0,0.002321856,0,0,0,0.004643711,0.197357728,0,0,0,0,1.297917296,0,0.009287423,0,0,0,0,0,0,0,0.002321856,0.009287423,0,0,0.027862268,0.002321856,0,0.013931134,2.677099538,0.002321856,6.884301934,0.002321856,0,0,0,0,0
oCRC(huadong cohort),29.03714936,1.010866818,0.004211945,0.033695561,0,0.021059725,0.054755286,0.577036475,0,0,0,0.021059725,0.004211945,0.004211945,0.00842389,0.214809199,0,0.004211945,0,0,0.105298627,0.404346727,0,0.012635835,0,0,0.004211945,0.00842389,0.012635835,0.311683936,0,0,0,0.00842389,0,0.004211945,0,0.029483616,0.00842389,0.029483616,0,0,0.033695561,1.031926544,0,0,0,0,0,0.193749474,0.004211945,0,0,0.00842389,0,0.02527167,0.012635835,0.012635835,0,0.164265858,0,0,0,0.004211945,0,0.00842389,0.042119451,0.02527167,0,0.00842389,0,0,0,0,0.01684778,0.012635835,0,0,0.210597254,0,0,0.063179176,0.004211945,0,0.012635835,0.004211945,0.101086682,0.53912897,0,0.29062421,0,0,0,0,11.09847528,0,0,0,0.046331396,0,0,1.870103614,0,0,0,0,0,0,0,0.004211945,0,0,0.244292814,0,1.444697161,0,0.138994188,0,0,0,0.012635835,0.012635835,0,0,0,0.012635835,0,0,0,0,0,0,0.012635835,0,0,0,0,0,0,0,0.012635835,0,0,0,0,0,0,0.004211945,0,0,0.004211945,0,0,0,0,0,0,0,0,0.012635835,0,0,0,0,0.004211945,0,0,0,0,0,0.004211945,0,0,0.021059725,0,0,0,0,0.02527167,0.004211945,0,0.395922837,0,0,0,0,32.04447814,0,0,0,0.223233089,0,0,0,0,0,0,0,0,0,0,0.791845674,0,0,0,0,0.01684778,0.231656979,0,0.021059725,0,0,0.00842389,0.01684778,0,0,0.033695561,0,0,0,0,0,0,0.033695561,0.105298627,0,0.01684778,0.004211945,0,0,0,0.004211945,0,0.00842389,0,0.00842389,0,0.004211945,0.01684778,0.012635835,0,0,0,0.130570297,0.037907506,0.004211945,0.037907506,0,0,1.478392722,0,0,0,0,0,0,0.00842389,0.029483616,0,0,0,0.012635835,0,0.433830343,0.00842389,0,0,0,0,0,0.004211945,0.155841968,0,0,0.004211945,0,4.026619493,0,0.00842389,0,0,0,0.004211945,0,0,0.004211945,0.046331396,6.09889647,0.004211945,0,0.012635835,0,0.033695561,0.101086682,0.320107826,0.033695561,2.535590936,0,0.029483616,0,0,0.627579816,0.012635835
oCRC(huadong cohort),30.74022144,0,0,0,0,0,0,0.06768844,0,0,0.004834889,0,0,0,0,0.009669777,0,0,0,0,0,0.473819078,0,0.541507518,0,0,0,0,0,0,0,0,0,0.019339554,0,0,0,0,0.014504666,0.014504666,0,0,0.009669777,3.166852004,0,0,0,0,0,0.004834889,0,0,0,0,0,0,0,0,0,0.154716434,0,0,0,0,0,0.004834889,0.019339554,0,0,0,0,0,0,0,0,0,0,0.004834889,13.15573176,0,0,0,0.004834889,0,0,0,0.352946865,0,0,0,0,0,0,0,9.321665136,0,0,0.038679108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004834889,0,0.725233283,0,0.386791084,0,0.009669777,0,0,0,0,0.551177295,0,0,0,0.527002853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004834889,0.009669777,0,0,0,0,0,0,0,0.004834889,0,0,0,0,0,0.004834889,0,0,0,0,0,0,0,0.029009331,0,0,7.247497945,0,0,0,0,1.581008558,0,0,0,0.038679108,0,0,0,0,0,0,0,0,0,0,0.029009331,0,4.544795242,0,0,0.029009331,0.009669777,0,0.029009331,0,0,0,0.019339554,0,0,0.062853551,0,0,0,0,0,0,0.014504666,0,0,0.009669777,0,0,0.004834889,0,0,0,0,0,0,0,0,0.024174443,0,0,0,0,0,0,0.004834889,0,0.004834889,0,0.116037325,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93352028,0.004834889,0,0.304597979,0,0,0,0.087027994,0.009669777,0,0,0,0,0.319102645,0,0,0,0,0,0,0,0,0,0.004834889,0.009669777,0,0,0.004834889,0,0,0,0.014504666,0,0.140211768,0,0.014504666,0,0,0,0
oCRC(huadong cohort),9.815998152,0.023096466,0,0.03849411,0,0.015397644,0,0.18477173,0,0,0.030795288,0.015397644,0,0.015397644,0,3.241204096,0.585110478,0.153976442,0,0,0,2.432827777,0,0.431134036,0,0.030795288,0,0.015397644,1.347293864,0,0,0,0,0.161675264,0,0,0,0,0,0.023096466,0,0,0.023096466,0.685195165,0,0.354145816,0,0.053891755,0,0.030795288,0,0,0.015397644,0,0,0,0.007698822,0,0,0.107783509,0,0,0,0,0,0,0.585110478,0.046192932,0,0,0,0,0,0,0.007698822,0.007698822,0,0,5.004234352,0.015397644,0,0,0.007698822,0.007698822,0.030795288,0,6.482408192,0.007698822,0,0,0,0,0.007698822,0,9.153899453,0,0,0.069289399,0.007698822,0.015397644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007698822,0,0.115482331,0,1.917006698,0,0,0,0,1.408884441,0,0,0,0.023096466,0,0,0.161675264,0,0,0,0,0,0,0.007698822,0,0,0.015397644,0,0,0,0,0.007698822,0,0,0.03849411,0,0,0,0,0,0.007698822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007698822,0,0,0,0,0,0,0,0.100084687,0,0,0.177072908,0,0,0,0,20.69443375,0,0,0,0.454230503,0,0,0,0,0,0,0,0,0,0,2.933251213,0,2.155670182,0,0,0.023096466,0.030795288,0,0.238663484,0,0,0,0.92385865,0,0,3.056432366,0,0,0,0,0.023096466,0,0,0.015397644,0,0.007698822,0,0,0,0,0,0,0.007698822,0,0.007698822,0,0,0.023096466,0,0,0,0,0.015397644,0,0,0.007698822,0,0,5.650935407,0,0,0,0,0,0,0,0,0,0,0,0,0,6.798059897,0,0,0,0,0,0,0.246362307,7.614135037,0,0,0,0,1.208715067,0,0,0,0,0,0.015397644,0,0,0,0.130879975,0.215567018,0.138578797,0,1.1856186,0,0,0.007698822,0.061590577,0,0.446531681,0.261759951,0.107783509,0,0,0,0
oCRC(huadong cohort),0.285292065,0.018472148,0.002052461,0,0,0,0,0.038996757,0,0,0.041049218,0,0,0.034891835,0,0.291449448,0.002052461,0.008209844,0,0,0,0.012314765,0,0.002052461,0,0,0,0,0.835351587,0,0,0,0,0.02257707,0,0.002052461,0,0.008209844,0.012314765,0.034891835,0,0.002052461,0,0.010262305,0,0,0,0.073888592,0,0.028734453,0,0.004104922,0,0,0,0,0,0,0,0.002052461,0,0,0,0.008209844,0,0,0.012314765,0.002052461,0,0,0,0,0,0.002052461,0,0,0,0.002052461,0.521325069,0,0,0,0,0,0,0,30.42362793,0.012314765,0,0,0,0,0,0,40.58125693,0.002052461,0,0.09030828,0,0,0,0.002052461,0,0,0.008209844,0,0,0,0,0,0,0,0.002052461,0,0.028734453,0,0.024629531,0,0,0,5.100365338,0,0,0,0,0.238085464,0,0,0,0.014367226,0,0,0.303764213,0,0,0,0,0.004104922,0,0,0,0,0,0,0,0,0,0,0,0,0.002052461,0.002052461,0,0,0,0,0,0.006157383,0,0,0,0,0,0,0,0,0,0,0,0,0.002052461,0,0,0,0,0,0.008209844,0,0,0,0,0.010262305,0,0,0,0,1.405935717,0,0,0,0.225770699,0,0,0,0,0.002052461,0,0,0,0,0,0.769672838,0,0.047206601,0,0,0.002052461,0.141619802,0,0.695784245,0.006157383,0,0,1.916998481,0,0,0.139567341,0,0,0,0,0.685521941,0,0.002052461,0,0,0.576741513,0,0,0,0,0,0,0,0,0.008209844,0,0,5.496490292,0,0,0,0,0,0,0,0,0,0,5.301506506,0,0,0,0,0,0.008209844,0,0,0,0,0,0,0.010262305,0.012314765,0,0.006157383,0.002052461,0,0,0,0.008209844,2.192028242,0,0,0,0,0.322236361,0,0.098518123,0,0,0,0.121095193,0,0,0,0.010262305,0.016419687,0.073888592,0,0.231928082,0,0,0,0.110832889,0,0.098518123,0.047206601,0.018472148,0,0,0,0
oCRC(huadong cohort),0.305982266,0.224803297,0,0,0,0,0,0.131135257,0,0,0.018733608,0,0,0.024978144,0,0.599475459,0,0,0,0,0,0.193580617,0,0.09366804,0,0,0,0,0.537030099,0,0,0,0,1.860871737,0,0,0,0.006244536,0.006244536,0.037467216,0,0,0.006244536,0.181091545,0,0.068689896,0,0.006244536,0,0.006244536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006244536,0,0,0.006244536,0.006244536,0,0,0,0,0,0,0,0,0,0,0.911702261,0,0,0,0,0,0,0,25.75871113,0.012489072,0,0,0,0,0,0,24.47858124,0,0,0.106157113,0.006244536,0,0,0,0,0,0.024978144,0,0,0,0,0,0,0,0.024978144,0,0,0,1.686024728,0,0.012489072,0,0.805545148,0,0,0.006244536,0,8.05545148,0,0,0,0.09366804,0,0,0.387161234,0,0.006244536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012489072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024978144,0,0,0,0,4.221306357,0,0,0,0.087423504,0,0,0,0,0,0,0,0,0,0,5.27038841,0.012489072,0.012489072,0,0,0,0,0,3.153490696,0,0,0,1.6985138,0,0,0.243536905,0,0,0,0,2.279255651,0,0.006244536,0,0,4.477332334,0,0,0,0,0,0,0,0,0.256025977,0,0,3.347071313,0,0,0,0,0,0,0,0,0,0,1.973273386,0,0,0,0,0,0,0,0,0,0,0,0.018733608,0,0.243536905,0,0,0,0,0,0,0.830523292,1.754714625,0,0,0,0,0.006244536,0,2.054452354,0,0,0,0.012489072,0,0,0,0.006244536,0,0.168602473,0,0.899213188,0,0,0,0.09366804,0,0.131135257,0,0,0,0,0,0
oCRC(huadong cohort),61.32435401,0.390195965,0,0,0,0.00289034,0.00289034,7.471530146,0,0,0,0,0,0.026013064,0,0.127174981,0.161859067,0,0,0,0,0.277472686,0,0.00289034,0,0,0.00289034,0,0.020232383,0.011561362,0,0,0,0.41909937,0,0,0,0.023122724,0.011561362,0,0,0,0,0.026013064,0,0.430660732,0.005780681,0,0,0.35840222,0,0,0.00289034,0,0,0,0,0,0,0.005780681,0,0,0,0,0,0,0.049135788,0,0,0,0,0,0,0,0,0,0,0,0.638765247,0,0,0,0,0,0,0,14.87080178,0.020232383,0,0,0,0,0,0,0.979825423,0,0,0.156078386,0,0.00289034,0,0.00289034,0,0,0.00289034,0,0,0,0,0,0,0,0.00289034,0,0.020232383,0,0.069368172,0,0.00289034,0,2.497254177,0,0,0.00289034,0,2.199549107,0,0,0,0.00289034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289034,0,0,0.008671021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005780681,0,0.00289034,0,0,1.433608879,0,0,0,0,1.867159951,0,0,0,0.063587491,0,0,0,0,0.106942598,0,0,0,0,0,0.130065322,0.00289034,0.031793745,0,0,0,0,0,0.667668651,0,0,0,0.066477831,0,0,0.043355107,0,0,0,0,0.00289034,0,0.00289034,0.00289034,0,1.034741893,0.00289034,0,0,0,0,0,0,0,0,0,0,0.390195965,0,0,0,0,0,0,0,0,0,0,0.416209029,0,0,0,0,0,0.00289034,0,0,0,0,0,0.00289034,0,0.054916469,0,0,0.00289034,0,0,0,0.034684086,0.650326608,0,0,0,0,0.043355107,0,0.034684086,0,0,0,0,0,0,0,0,0.075148853,0.00289034,0,0.106942598,0,0.00289034,0,0,0.00289034,0.063587491,0,0,0,0,0.005780681,0
oCRC(huadong cohort),0.2269701,0.03026268,0,0.003026268,0.003026268,0,0,30.3534681,0,0,0.003026268,0,0.003026268,0.009078804,0,0.469071541,0.009078804,0,0,0,0.01513134,1.89747004,0,0.635516281,0,0,0.012105072,0,0.01513134,0,0,0,0,1.764314248,0,0,0,0,0.01513134,0.054472824,0,0,0,0.051446556,0,1.800629464,0.686962837,0.006052536,0,0.003026268,0,0,0.003026268,0,0,0,0,0,0.006052536,0.003026268,0,0,0,0.006052536,0.009078804,0,0.01513134,0.003026268,0,0,0,0,0.009078804,0,0,0,0,0,6.234112093,0.009078804,0,0.018157608,0.009078804,0,0,0,9.569059436,3.664810556,0,0.006052536,0,0,0,0,4.366904733,0,0,0.012105072,0.003026268,0,0,0.003026268,0,0,0,0,0,0,0,0,0,0,0.169471008,0,0.009078804,0,0.03026268,0,0,0,0.003026268,0,0,0,0,2.069967316,0,0,0,0.012105072,0,0,0.723278054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096840576,0,0.003026268,0,0.003026268,0,0.003026268,0,0,0.006052536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127103256,0,0.006052536,0,0,0.027236412,0,0,0,0,7.913690836,0,0,0,0.435782593,0,0,0,0,0.814066094,0,0,0,0,0,1.367873139,0.018157608,0.780777146,0,0,0,0.018157608,0,2.790219102,0,0,0,0.393414841,0,0,0.069604164,0,0,0,0,0.024210144,0,0.012105072,0,0,13.03111004,0,0,0,0,0,0,0,0,0.408546181,0,0,3.416656579,0,0,0,0,0,0,0,0.003026268,0,0,0.97143203,0,0,0,0,0,0.04539402,0,0,0,0,0,0,0.024210144,0.04539402,0,0,0,0,0,0,0.102893112,1.280111367,0,0,0,0,0.054472824,0,0.187628616,0,0,0,0.006052536,0,0,0,0.024210144,0.018157608,0.003026268,0,0.378283501,0,0,0,0.006052536,0,0.039341484,0,0.006052536,0,0,0,0.003026268
