accession_id,ncbi_taxon_id_1654,ncbi_taxon_id_416916,ncbi_taxon_id_1283313,ncbi_taxon_id_836,ncbi_taxon_id_544,ncbi_taxon_id_156454,ncbi_taxon_id_1263,ncbi_taxon_id_29465,ncbi_taxon_id_1301,ncbi_taxon_id_570,ncbi_taxon_id_581,ncbi_taxon_id_906,ncbi_taxon_id_620,ncbi_taxon_id_724,ncbi_taxon_id_117563,ncbi_taxon_id_642,ncbi_taxon_id_561,ncbi_taxon_id_196081,ncbi_taxon_id_40544,ncbi_taxon_id_-1,ncbi_taxon_id_538,ncbi_taxon_id_35823,ncbi_taxon_id_841,ncbi_taxon_id_846,ncbi_taxon_id_2172,ncbi_taxon_id_1678,ncbi_taxon_id_61170,ncbi_taxon_id_713,ncbi_taxon_id_574697,ncbi_taxon_id_1243,ncbi_taxon_id_1253,ncbi_taxon_id_543311,ncbi_taxon_id_419014,ncbi_taxon_id_191303,ncbi_taxon_id_52225,ncbi_taxon_id_1578,ncbi_taxon_id_459786,ncbi_taxon_id_397864,ncbi_taxon_id_46255,ncbi_taxon_id_1298,ncbi_taxon_id_577309,ncbi_taxon_id_207244,ncbi_taxon_id_158846,ncbi_taxon_id_84111,ncbi_taxon_id_162289,ncbi_taxon_id_1380,ncbi_taxon_id_239934,ncbi_taxon_id_286,ncbi_taxon_id_292632,ncbi_taxon_id_33024,ncbi_taxon_id_568,ncbi_taxon_id_375288,ncbi_taxon_id_838,ncbi_taxon_id_194,ncbi_taxon_id_482,ncbi_taxon_id_946234,ncbi_taxon_id_904,ncbi_taxon_id_1743,ncbi_taxon_id_216851,ncbi_taxon_id_872,ncbi_taxon_id_100883,ncbi_taxon_id_35832,ncbi_taxon_id_583,ncbi_taxon_id_469,ncbi_taxon_id_1279,ncbi_taxon_id_135858,ncbi_taxon_id_1348911,ncbi_taxon_id_39948,ncbi_taxon_id_32008,ncbi_taxon_id_830,ncbi_taxon_id_1730,ncbi_taxon_id_239759,ncbi_taxon_id_84108,ncbi_taxon_id_586,ncbi_taxon_id_547,ncbi_taxon_id_1017280,ncbi_taxon_id_283168,ncbi_taxon_id_156973,ncbi_taxon_id_244127,ncbi_taxon_id_582472,ncbi_taxon_id_577310,ncbi_taxon_id_1357,ncbi_taxon_id_816,ncbi_taxon_id_32207,ncbi_taxon_id_1350,ncbi_taxon_id_447020,ncbi_taxon_id_1485,ncbi_taxon_id_580596,ncbi_taxon_id_848,ncbi_taxon_id_1257,ncbi_taxon_id_189330,ncbi_taxon_id_102106,ncbi_taxon_id_133925,ncbi_taxon_id_33042,ncbi_taxon_id_2701,ncbi_taxon_id_572511,ncbi_taxon_id_53335,group
SRR5983474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002702,0.0,0.0,0.0,0.0,0.0,0.0015725000000000001,0.0,0.0,0.00032829999999999996,0.0,0.0190864,0.0013602999999999998,0.0,0.0,0.0017262,0.0,0.0,0.0,0.0016830999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118206,0.0,0.0,0.06665360000000001,0.0,0.0,0.0,0.0003731,0.0,0.0,0.0498955,0.0,0.0,0.0033026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075198999999999995,0.0005794,0.0,0.0,0.0,0.0,0.0135907,0.0,0.0,0.0,0.0,0.0,0.7097199999999999,0.0,0.0,0.0,8.6e-05,0.0,0.0,0.0,0.0001499,0.0,0.0,0.0001231,0.0,0.0037735000000000004,0.0,Crohn Disease
SRR5947883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191682,0.0,0.0,0.0365567,0.0,0.0,0.00017790000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007460100000000001,0.0,0.0,0.0036780000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904126,0.0,0.0,0.0,0.0276749,0.0,0.0,0.0,0.0009715,0.0,0.0,0.0,0.0,0.0,0.0,Crohn Disease
SRR5983339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031764000000000002,0.0,7.65e-05,0.0,0.0,0.0081913,0.0,0.0,0.0088575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002752,0.0,0.0,0.13499,0.445978,0.0,0.0,0.0032778,0.0,0.0,0.0214569,0.0,0.0,0.0049898,0.0,0.0,0.0,0.0,0.0,0.0483735,0.0,0.0,0.000903,0.109941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045312,0.0,0.185244,0.0,0.0,0.0,0.013314,0.0,0.0,0.0,0.0002723,8.190000000000001e-05,0.0,0.0,0.0,0.0015065999999999999,0.0,Crohn Disease
SRR5983360,0.0,0.0,0.0,0.0,0.0,0.0,0.0007656000000000001,0.0,0.0,0.0,0.0,0.012180400000000001,0.0,0.0,0.0,0.0,0.0135905,0.0,0.0,0.027309700000000003,0.0,0.0,0.0023771,0.00042750000000000004,0.0,0.0034258,7.759999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243907,0.0004959,0.0,0.0,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0032008,0.0,0.07075419999999999,0.0,0.0,0.033605,0.008854299999999999,0.0,0.0,0.0067935,0.26107800000000003,0.0,0.012377,0.0008359999999999999,0.0,0.0038604,0.0,0.0,0.0,0.0,0.0,0.0030375999999999997,0.0,0.0,0.0094371,0.0614933,0.0,0.0,0.0,0.0,0.032437400000000005,0.0,0.0002843,0.0,0.004488,0.0,0.390136,0.0,0.0,0.0,0.0090036,0.0,0.0009509,0.0,0.0009484,0.0001309,0.0,0.0002653,0.0,0.0009412000000000001,0.0,Crohn Disease
SRR5947808,0.0,0.0,0.0,0.0,0.0,0.0,0.0035639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001549,0.0,0.0,0.0009477999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0001516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019002,0.0,0.0,0.0,0.0,0.0001141,0.0,0.0,0.0,0.0,0.0,0.0,0.009496,0.0,0.0,0.0176147,0.0,0.0,0.0,0.0,0.0663729,0.0,0.0731252,0.0,0.0,0.0006138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051275,0.0585269,0.0,0.0,0.0,0.0,0.0027016999999999996,0.0,0.0,0.0,0.0,0.0,0.751247,0.0,0.0,0.0,8.59e-05,0.0,0.0,0.0,0.0018599000000000003,6.96e-05,0.0,0.0006982000000000001,0.0,0.0056285,0.0,"Colitis, Ulcerative"
SRR5947879,0.0,0.0,0.0,0.0,0.0,0.0,0.041180400000000006,0.0029015,0.0017934,0.0,0.0,0.0076315,0.0,0.0002686,0.0,0.0,0.0789383,0.0,0.0,0.023904400000000003,0.0,0.0,0.0034753,0.0,0.0,0.0154447,0.0005901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003691,0.0307363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074258,0.0,0.0514323,0.0,0.0,0.0487254,0.0,0.0,0.0,0.0020282,0.0,0.0,0.052309800000000004,4.61e-05,0.0,0.0218166,0.0,0.0,0.0,0.0,0.0,0.0317106,0.0,0.0,0.0203308,0.0483945,0.0,0.0,0.00021909999999999999,0.0001105,0.0,0.0,0.0012578,0.0,0.0038050000000000002,0.0,0.463827,0.0,0.0,5.0299999999999996e-05,0.0220519,0.0,0.0,0.0,0.0050108999999999996,0.0016538,0.0,0.0011495,0.0,0.0094109,0.0,nonIBD
SRR5947836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021493900000000003,0.0014554,0.0,0.0,0.0137344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047,0.0012658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058706,0.0023769,0.0,0.0049158000000000006,0.786571,0.0,0.0,0.0,0.0,0.0,0.0626615,0.0,0.0,0.0,0.0,0.0,0.0,0.0021024999999999998,0.0,0.0,0.0,0.0,0.0148397,0.0016802,0.0,0.0,0.0,0.0,0.0024153000000000004,0.0,0.0,0.0,0.0,0.0,0.0682372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017680000000000001,1.9100000000000003e-05,0.0,0.008821299999999999,0.0,0.0008621000000000001,0.0,Crohn Disease
SRR5947869,0.0,0.0,0.0,0.0,0.0,0.0,0.006506499999999999,3.320000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0020865,0.0,0.0,5.55e-05,0.0,0.0080041,0.0073660999999999996,0.0,0.0,0.015114399999999998,0.0,0.0,0.0005207,0.0012553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019425,0.051173500000000004,0.0,0.0,0.0757305,0.0073233000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.043242199999999995,0.0,0.0,0.009062899999999999,0.0,0.0,0.0,0.0002588,0.0,0.0,0.135029,0.0,0.0001446,0.0011504,0.0,0.0,0.0,0.0,0.0,0.0001261,0.0,0.0,0.035194699999999995,0.0539779,0.0,0.0,0.0,0.0,0.0061473,0.0,0.0,0.0,0.0011515999999999998,0.0,0.525438,0.0,0.0,5.1000000000000006e-05,0.0004978,0.0,0.0,0.0,0.0062551,0.0005454,0.0,0.0006838999999999999,0.0,0.0039311,0.0,"Colitis, Ulcerative"
SRR5983364,0.0,0.039512099999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0015717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003616,0.0,0.0,0.0152585,0.0,0.0,0.004765,0.0,0.0,0.0007947999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222662,0.0,0.0,0.0,0.0050048,0.0,0.0201796,0.0,0.0,0.0,0.0,0.0,0.0131206,0.0,0.0,0.0618797,0.0365059,0.0,0.0,0.0,0.0,0.0,0.0252129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019334,0.0,0.0,0.08433810000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644794,0.0,0.0,0.0,0.0036635,0.0,0.0014352999999999998,0.003065,0.0069701,0.0,0.0,0.0,0.0,0.0041123999999999996,0.0,"Colitis, Ulcerative"
SRR5983410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010433600000000001,0.0,0.0,0.0288383,0.0,0.0,0.0056555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038981,0.0,0.0,0.0,0.0,0.0001014,0.0,8.409999999999998e-05,0.0,0.0,0.0,0.0,0.0007858,0.0,0.0,0.08822469999999999,0.0,0.0,0.0,0.0010897,0.0,0.0,0.07095639999999999,0.0,0.0002939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012762899999999999,0.0038408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7502030000000001,0.0,0.0,0.0,0.0185985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042335,0.0,
SRR5983279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142000000000001,0.0,0.0,0.0,0.0,0.0,0.0008908,0.0,0.0,0.0088967,0.0,0.0,0.0229825,0.0,0.0,0.0049078,0.0,0.0,0.0007985000000000001,5.72e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446315,0.0,0.0,0.068008,0.0,0.0,0.0,0.0020365,0.0,0.0,0.103534,0.0,0.0013667000000000002,0.0001107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21491800000000003,0.10643599999999999,0.0,0.0,0.0,0.0,0.0164614,0.0,0.0,0.0,0.0,0.0,0.39115099999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022500999999999997,0.0006931,0.0,4.9199999999999997e-05,0.0,0.0048043,0.0,Crohn Disease
SRR5983416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047539999999999995,0.0072044,0.0,0.0,7.75e-05,0.0,0.0,0.0064032,0.0002481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016630000000000003,0.0,0.0013522999999999999,0.0,0.0,0.0751112,0.0,0.0,0.0,0.0012427,0.0,0.0,0.0751467,0.0,0.0,0.0005602000000000001,0.0,0.0,0.0,0.0,0.0,0.0016576,0.0,0.0,0.016832599999999996,0.0505545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748535,0.0,0.0,0.0,0.0002225,0.0,0.0,0.0,0.0001954,0.00031639999999999994,0.0,0.0,0.0,0.0005714,0.0,Crohn Disease
SRR5983318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000363,0.0,0.009508700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0063636000000000005,0.0,0.0,0.006694100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864992,0.0,0.0,0.0,0.0003934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065405,0.0,"Colitis, Ulcerative"
SRR5983422,0.0,0.0,0.0,0.0,0.0,0.0,0.0027760999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035568,0.0,0.0,0.0353373,0.0,0.0,0.0042278,0.0006547,0.0,0.0005868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404584,0.0,0.0,0.0149939,0.0,0.0,0.0,0.0002744,0.0,0.0,0.0396069,0.0,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0025916,0.0,0.0,0.010624100000000001,0.14669000000000001,0.0,0.0,0.0,0.0,0.031335299999999996,0.0,0.0,0.0,0.0,0.0,0.655277,0.0,0.0,0.0,0.0,0.0,0.0,3.78e-05,0.0,6.26e-05,0.0,0.00045089999999999996,0.0,0.0010914000000000002,0.0,Crohn Disease
SRR5947861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174457,0.0,0.0,0.0,0.0,0.0,0.0050141000000000005,0.0,0.0,0.004816399999999999,0.0,0.0,0.0198021,0.0,0.0,0.10732599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006644999999999999,0.0,0.0012136,0.0,0.0,0.0042755,0.0,0.0,0.0,0.0,0.0,0.0,0.0464309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014481299999999999,0.0,0.0,0.0030945,0.0008131000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255020000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040615,0.0,0.0,0.0,0.0,0.0423796,0.0,"Colitis, Ulcerative"
SRR5983412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004374,0.0,0.0,0.006208600000000001,0.0,0.0,0.0281184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030864000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.00036209999999999997,0.0,0.0,0.0722381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025515799999999998,0.0,0.0,0.0038411999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007038,0.0,0.0,0.0,0.795663,0.0,0.0,0.0,0.0356179,0.0,0.0,0.0,0.0015573000000000002,0.0,0.0,0.0,0.0,0.022248200000000003,0.0,Crohn Disease
SRR5983289,0.0,0.0,0.0,0.0,0.0,0.0,0.011775899999999999,0.054258600000000004,0.0092094,0.0,0.0,0.0,0.0,0.110093,0.0,0.0,0.0079457,0.0,0.0,0.0112029,0.0,0.0003259,0.010663899999999999,0.0,0.0,0.0,0.0,0.0037009000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084794,0.0,0.0,0.0,0.0,0.0,0.0,0.0027273,0.0,0.0,0.014767200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.391085,0.0,0.0004719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152666,0.0,0.0,0.0,0.028395700000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16592300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005207300000000001,0.0,0.0,0.0,0.0,0.0111004,0.0,"Colitis, Ulcerative"
SRR5983365,0.0,0.0,0.0,0.0,0.0,0.0,0.0069545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014018,0.0,0.0,0.0025561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006911199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030931900000000002,0.0,0.006942899999999999,0.0,0.0,0.046916900000000004,0.0013973,0.0,0.0,0.0,0.030205900000000004,0.0,0.0418131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002851,0.0,0.0,0.118339,0.0,0.0,0.0,0.0,0.0,0.001022,0.0,0.0,0.0,0.0,0.0,0.6118950000000001,0.0,0.0,0.0,0.07484189999999999,0.0,0.0,0.0,0.000809,0.0,0.0,0.0012219000000000002,0.0,0.0155541,0.0,Crohn Disease
SRR5983439,0.0,0.0,0.0,0.0,0.0,0.0,0.0008594000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352957,0.0050416,0.0,0.0,0.0017075999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054463,0.0,0.0,0.0,0.0,0.0007577,0.0,0.0,0.0,0.0,0.0,0.0,0.011145,0.0,0.0,0.0574519,0.0,0.0,0.0,0.002775,0.004143,0.0,0.0265548,0.0,0.0,0.0080555,0.0,0.0,0.0,0.0,0.0071123,0.0,0.0,0.0,0.04198230000000001,0.146934,0.0,0.0,0.0,0.0,0.0181428,0.0,0.0,0.0,0.00033099999999999997,0.0,0.623224,0.0,0.0,0.0,0.0002105,0.0,0.0,0.0,0.0002179,0.00018609999999999997,0.0,0.0014787000000000001,0.0,0.0009467000000000001,0.0,Crohn Disease
SRR5947884,0.0,0.0,0.0,0.0,0.0,0.0,0.0036220000000000002,0.0017664000000000002,0.0,0.0,0.0,0.0,0.0,0.006429399999999999,0.0,0.0,6.07e-05,0.0,0.0118987,0.0098096,0.0,0.0,0.008343399999999999,0.0,0.0,0.0004245,0.0016768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81e-05,0.0031680000000000002,0.0551582,0.0,0.0,0.0661065,0.000664,0.0,0.0,0.0,0.0,0.0,0.0,0.048855199999999994,0.0,0.0,0.0030783,0.0,0.0,0.0,0.00015309999999999998,0.0,0.0,0.126047,0.0,0.0001138,0.0005261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05424930000000001,0.0599397,0.0,0.0,0.0,0.0,0.006177600000000001,0.0,0.00011020000000000001,0.0,0.0006437999999999999,0.0,0.5153220000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091165,0.00036839999999999996,0.0,0.000721,0.0,0.0053518,0.0,"Colitis, Ulcerative"
SRR5947839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001598,0.0,0.0,0.0043987,0.0,0.0,0.0057399,0.0,0.0,0.0,0.0,0.0,0.0007875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319711,0.8418420000000001,0.0,0.0,0.0,0.0,0.0,0.007380399999999999,0.0,0.0,0.00047889999999999993,0.0,0.0,0.0,0.0,0.0,0.021428,0.0,0.0,0.0065757,0.016788599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006669,0.0,0.0457489,0.0,0.0,0.0,0.0037778,0.0,0.0,0.0,0.0,0.0007632,0.0,0.0,0.0,0.0098404,0.0,Crohn Disease
SRR5983282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042766,0.0,0.0,0.0,0.0,0.0,0.004841,0.0,0.0,0.0,0.0,0.030699200000000003,0.007267200000000001,0.0,0.0,0.0541188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012066,0.0,0.0,0.0,0.0738109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627459,0.0,0.0,0.007303,0.0,0.0,0.0,0.0,0.0,0.0,0.04937880000000001,0.0,0.0,0.0009410999999999999,0.0,0.0,0.0,0.0001004,0.0,0.0001959,0.0,0.0,0.029727200000000002,0.0189922,0.0,0.0,0.0,0.0,0.0011066,0.0,0.0,0.0,0.0,0.0,0.651405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010026,0.0005999,0.0,0.0,0.0,0.0002806,0.0,"Colitis, Ulcerative"
SRR5947854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147935,0.0,0.0,0.0415198,0.0,0.0,2.7799999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002758,0.0,0.0,0.0,0.0,0.0007274,0.0,0.0,0.0,0.0,0.0,0.0,0.0012311,0.0,0.0,0.0055691000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8729770000000001,0.0,0.0,0.0,0.0607316,0.0,0.0,0.0,0.0016711999999999999,0.00017269999999999997,0.0,0.0,0.0,0.0003027,0.0,Crohn Disease
SRR5983324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014935,0.0,0.0,0.0,0.0,0.0,0.0,0.0165959,0.0056848,0.0,0.0,0.00045689999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034355999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108531,0.0,0.0,0.0389668,0.0,0.0,0.0,0.0018904000000000002,0.0039983,0.0,0.0276295,0.0,0.0,0.0093407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07764560000000001,0.123795,0.0,0.0,0.0,0.0,0.0240381,0.0,0.0,0.0,0.0003893,0.0,0.606609,0.0,0.0,0.0,0.0018072,0.0,0.0,0.0,0.0009491,0.0011092,0.0,0.0047343,0.0,0.0385779,0.0,Crohn Disease
SRR5947828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236032,0.006888999999999999,0.0,0.0,0.0,0.0,0.0183388,0.0002776,0.0,0.005013,0.0,0.03355469999999999,0.0051215,0.0,0.0,0.0194849,0.0,0.0,0.0044333,0.0,0.0,0.0,0.0,2.2600000000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0010206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241852,0.0,0.0,0.216938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014580000000000002,0.0,0.342611,0.0,0.0,0.0,0.0015788,0.0,0.0,0.0,0.009688,0.0,0.0,0.0,0.0,0.003960099999999999,0.0,nonIBD
SRR5983314,0.0047642,0.0,0.0,0.0,0.0,0.0,0.0,0.0055620999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13885999999999998,0.0,0.0,0.0054222,0.0,0.0,0.0,0.0,0.0,0.00031180000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014010999999999997,0.0,0.34964799999999996,0.0,0.0012722999999999999,0.0,0.0,0.017704,0.0,0.0,0.0,0.0021483,0.0,0.0,0.0323013,0.0,0.0,0.0133358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018742999999999998,0.0,0.378373,0.0,0.0,0.0,0.0016979,0.0,0.0,0.039296599999999994,0.006026699999999999,0.0,0.0,0.0,0.0,0.0,0.0,Crohn Disease
SRR5947844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003993,0.0,0.0,0.0,0.0,0.0,0.0009762,0.0,0.0,0.0033184000000000004,0.0,0.0,0.13154000000000002,0.0,0.0,0.0427608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009122000000000001,0.0,0.0,0.04663369999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.107875,0.0,0.0,0.0016142,0.0,0.0,0.0,0.0,0.0,0.040345500000000006,0.0,0.0,0.0144316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015578,0.0,0.603225,0.0,0.0,0.0,0.0003985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004183,0.0,Crohn Disease
