,taxa,genus,family,order,class
1046,303379,Herminiimonas,Oxalobacteraceae,Burkholderiales,Betaproteobacteria
1047,305976,Pusillimonas,Alcaligenaceae,Burkholderiales,Betaproteobacteria
1048,309512,Dinoroseobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1049,312278,Emticicia,Cytophagaceae,Cytophagales,Cytophagia
1050,316612,Methylibium,Burkholderiales Genera incertae sedis,unclassified Burkholderiales,Burkholderiales
1051,316625,Saccharophagus,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria
1052,318147,Paucibacter,Burkholderiales Genera incertae sedis,unclassified Burkholderiales,Burkholderiales
1053,31980,Acetitomaculum,Lachnospiraceae,Clostridiales,Clostridia
1054,32,Myxococcus,Myxococcaceae,Cystobacterineae,Myxococcales
1055,32014,Iodobacter,Chromobacterium group,Chromobacteriaceae,Neisseriales
1056,32068,Sebaldella,Leptotrichiaceae,Fusobacteriales,Fusobacteriia
1057,327159,Candidatus Accumulibacter,unclassified Betaproteobacteria,Betaproteobacteria,Proteobacteria
1058,33055,Kinetoplastibacterium,unclassified Betaproteobacteria,Betaproteobacteria,Proteobacteria
1059,33071,Gloeobacter,Gloeobacterales,Gloeobacteria,Cyanobacteria
1060,331971,Thalassobacillus,Bacillaceae,Bacillales,Bacilli
1061,332157,Larkinella,Cytophagaceae,Cytophagales,Cytophagia
1062,334107,Conchiformibius,Neisseriaceae,Neisseriales,Betaproteobacteria
1063,335927,Thalassobius,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1064,338191,Nitrosopumilus,Nitrosopumilaceae,Nitrosopumilales,Thaumarchaeota
1065,338321,Turneriella,Leptospiraceae,Leptospirales,Spirochaetia
1066,33969,Melissococcus,Enterococcaceae,Lactobacillales,Bacilli
1067,33983,Luteococcus,Propionibacteriaceae,Propionibacteriales,Actinobacteria
1068,33993,Neorickettsia,Anaplasmataceae,Rickettsiales,Alphaproteobacteria
1069,34016,Rhodobium,Rhodobiaceae,Rhizobiales,Alphaproteobacteria
1070,34100,Filibacter,Planococcaceae,Bacillales,Bacilli
1071,34102,Sphaerotilus,Burkholderiales Genera incertae sedis,unclassified Burkholderiales,Burkholderiales
1072,349742,Sedimenticola,unclassified Gammaproteobacteria,Gammaproteobacteria,Proteobacteria
1073,351195,Salimicrobium,Bacillaceae,Bacillales,Bacilli
1074,352,Azotobacter,Azotobacter group,Pseudomonadaceae,Pseudomonadales
1075,352450,Simplicispira,Comamonadaceae,Burkholderiales,Betaproteobacteria
1076,35750,Sporichthya,Sporichthyaceae,Frankiales,Actinobacteria
1077,35753,Dactylosporangium,Micromonosporaceae,Micromonosporales,Actinobacteria
1078,35798,Nitrosospira,Nitrosomonadaceae,Nitrosomonadales,Betaproteobacteria
1079,358023,Lutibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1080,35823,Arthrospira,Oscillatoriales,Oscillatoriophycideae,Cyanobacteria
1081,359407,Methylotenera,Methylophilaceae,Methylophilales,Betaproteobacteria
1082,361607,Patulibacter,Patulibacteraceae,Solirubrobacterales,Thermoleophilia
1083,364031,Sulfurivirga,Piscirickettsiaceae,Thiotrichales,Gammaproteobacteria
1084,364409,Granulibacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria
1085,365032,Aureispira,Saprospiraceae,Chitinophagales,Chitinophagia
1086,365348,Pelosinus,Sporomusaceae,Selenomonadales,Negativicutes
1087,366614,Haematobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1088,367771,Marinovum,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1089,373984,Rivularia,Rivulariaceae,Nostocales,Cyanobacteria
1090,37817,Desulfuromusa,Desulfuromonadaceae,Desulfuromonadales,Deltaproteobacteria
1091,379068,Galbibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1092,379070,Gilvibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1093,380240,Candidatus Brocadia,Candidatus Brocadiaceae,Candidatus Brocadiales,Planctomycetia
1094,38501,Blastococcus,Geodermatophilaceae,Geodermatophilales,Actinobacteria
1095,390846,Echinicola,Cyclobacteriaceae,Cytophagales,Cytophagia
1096,392735,Uliginosibacterium,Rhodocyclaceae,Rhodocyclales,Betaproteobacteria
1097,393029,Desulfurispirillum,Chrysiogenaceae,Chrysiogenales,Chrysiogenetes
1098,399320,Sphaerochaeta,Spirochaetaceae,Spirochaetales,Spirochaetia
1099,40,Stigmatella,Cystobacteraceae,Cystobacterineae,Myxococcales
1100,400060,Paludibacterium,Chromobacteriaceae,Neisseriales,Betaproteobacteria
1101,40136,Oligotropha,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria
1102,401618,Candidatus Riesia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria
1103,404,Methylobacillus,Methylophilaceae,Methylophilales,Betaproteobacteria
1104,407217,Aquitalea,Chromobacteriaceae,Neisseriales,Betaproteobacteria
1105,41201,Ewingella,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria
1106,412592,Thermosulfidibacter,Aquificales genera incertae sedis,Aquificales,Aquificae
1107,414878,Catenulispora,Catenulisporaceae,Catenulisporales,Actinobacteria
1108,41707,Lawsonia,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria
1109,417127,Zunongwangia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1110,42417,Halobacteroides,Halobacteroidaceae,Halanaerobiales,Clostridia
1111,42418,Halanaerobacter,Halobacteroidaceae,Halanaerobiales,Clostridia
1112,42447,Anaerobranca,Proteinivoraceae,Clostridiales,Clostridia
1113,426598,Fulvibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1114,427077,Salsuginibacillus,Bacillaceae,Bacillales,Bacilli
1115,43673,Jonesia,Jonesiaceae,Micrococcales,Actinobacteria
1116,43676,Promicromonospora,Promicromonosporaceae,Micrococcales,Actinobacteria
1117,43947,Tolumonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria
1118,43988,Cyanothece,Chroococcales,Oscillatoriophycideae,Cyanobacteria
1119,44011,Ferrimonas,Ferrimonadaceae,Alteromonadales,Gammaproteobacteria
1120,441,Gluconobacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria
1121,442430,Coraliomargarita,Puniceicoccaceae,Puniceicoccales,Opitutae
1122,442431,Persicitalea,Cytophagaceae,Cytophagales,Cytophagia
1123,44259,Filifactor,Peptostreptococcaceae,Clostridiales,Clostridia
1124,446680,Eudoraea,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1125,447467,Simiduia,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria
1126,449972,Chelativorans,Phyllobacteriaceae,Rhizobiales,Alphaproteobacteria
1127,450803,Oceaniserpentilla,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria
1128,451373,Rudanella,Cytophagaceae,Cytophagales,Cytophagia
1129,45247,Leucothrix,Thiotrichaceae,Thiotrichales,Gammaproteobacteria
1130,453849,Henriciella,Hyphomonadaceae,Rhodobacterales,Alphaproteobacteria
1131,456492,Saccharibacillus,Paenibacillaceae,Bacillales,Bacilli
1132,45654,Desulfonema,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria
1133,45662,Desulfohalobium,Desulfohalobiaceae,Desulfovibrionales,Deltaproteobacteria
1134,45667,Halobacillus,Bacillaceae,Bacillales,Bacilli
1135,45669,Salinicoccus,Staphylococcaceae,Bacillales,Bacilli
1136,45989,Methanoculleus,Methanomicrobiaceae,Methanomicrobiales,Methanomicrobia
1137,460073,Segetibacter,Chitinophagaceae,Chitinophagales,Chitinophagia
1138,46239,Mesoplasma,Entomoplasmataceae,Entomoplasmatales,Mollicutes
1139,46254,Oenococcus,Leuconostocaceae,Lactobacillales,Bacilli
1140,46466,Halocella,Halanaerobiaceae,Halanaerobiales,Clostridia
1141,466152,Singulisphaera,Isosphaeraceae,Planctomycetales,Planctomycetia
1142,47054,Dethiosulfovibrio,Synergistaceae,Synergistales,Synergistia
1143,471826,Candidatus Desulforudis,Peptococcaceae,Clostridiales,Clostridia
1144,472054,Leptobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1145,475087,Methanosphaerula,Methanoregulaceae,Methanomicrobiales,Methanomicrobia
1146,475230,Pullulanibacillus,Sporolactobacillaceae,Bacillales,Bacilli
1147,476528,Bibersteinia,Pasteurellaceae,Pasteurellales,Gammaproteobacteria
1148,477695,Thermogladius,Desulfurococcaceae,Desulfurococcales,Thermoprotei
1149,478070,Labrenzia,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1150,48001,Desulfobotulus,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria
1151,496496,Viridibacillus,Planococcaceae,Bacillales,Bacilli
1152,497742,Desulfatirhabdium,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria
1153,499,Thermomicrobium,Thermomicrobiaceae,Thermomicrobiales,Thermomicrobia
1154,501022,Glaciibacter,Microbacteriaceae,Micrococcales,Actinobacteria
1155,503005,Dasania,Spongiibacteraceae,Cellvibrionales,Gammaproteobacteria
1156,508459,Cloacibacillus,Synergistaceae,Synergistales,Synergistia
1157,51194,Desulfofustis,Desulfobulbaceae,Desulfobacterales,Deltaproteobacteria
1158,51196,Syntrophobotulus,Peptococcaceae,Clostridiales,Clostridia
1159,518746,Limibacter,Flammeovirgaceae,Cytophagales,Cytophagia
1160,518753,Luteolibacter,Verrucomicrobiaceae,Verrucomicrobiales,Verrucomicrobiae
1161,52605,Myxosarcina,Pleurocapsales,Cyanobacteria,Cyanobacteria/Melainabacteria group
1162,52972,Polaromonas,Comamonadaceae,Burkholderiales,Betaproteobacteria
1163,53244,Desulfonatronovibrio,Desulfohalobiaceae,Desulfovibrionales,Deltaproteobacteria
1164,53357,Intrasporangium,Intrasporangiaceae,Micrococcales,Actinobacteria
1165,535,Chromobacterium,Chromobacterium group,Chromobacteriaceae,Neisseriales
1166,54253,Thermosphaera,Desulfurococcaceae,Desulfurococcales,Thermoprotei
1167,54304,Planktothrix,Oscillatoriales,Oscillatoriophycideae,Cyanobacteria
1168,55079,Aneurinibacillus,Aneurinibacillus group,Paenibacillaceae,Bacillales
1169,551,Erwinia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria
1170,551759,Aromatoleum,Rhodocyclaceae,Rhodocyclales,Betaproteobacteria
1171,55506,Schwartzia,Selenomonadaceae,Selenomonadales,Negativicutes
1172,56106,Cylindrospermum,Nostocaceae,Nostocales,Cyanobacteria
1173,56112,Dehalobacter,Peptococcaceae,Clostridiales,Clostridia
1174,56433,Couchioplanes,Micromonosporaceae,Micromonosporales,Actinobacteria
1175,565005,Nubsella,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia
1176,568394,Pseudogulbenkiania,Chromobacteriaceae,Neisseriales,Betaproteobacteria
1177,574559,Hellea,Hyphomonadaceae,Rhodobacterales,Alphaproteobacteria
1178,57479,Microvirgula,Chromobacteriaceae,Neisseriales,Betaproteobacteria
1179,57499,Kytococcus,Dermacoccaceae,Micrococcales,Actinobacteria
1180,57665,Sulfurospirillum,Campylobacteraceae,Campylobacterales,Epsilonproteobacteria
1181,57739,Vogesella,Chromobacteriaceae,Neisseriales,Betaproteobacteria
1182,580024,Enterorhabdus,Eggerthellaceae,Eggerthellales,Coriobacteriia
1183,58050,Moritella,Moritellaceae,Alteromonadales,Gammaproteobacteria
1184,59,Vitreoscilla,Neisseriaceae,Neisseriales,Betaproteobacteria
1185,59613,Skermania,Gordoniaceae,Corynebacteriales,Actinobacteria
1186,596707,Sinomonas,Micrococcaceae,Micrococcales,Actinobacteria
1187,59738,Marinilabilia,Marinilabiliaceae,Bacteroidales,Bacteroidia
1188,59739,Flammeovirga,Flammeovirgaceae,Cytophagales,Cytophagia
1189,59740,Persicobacter,Persicobacteraceae,Cytophagales,Cytophagia
1190,6,Azorhizobium,Xanthobacteraceae,Rhizobiales,Alphaproteobacteria
1191,613,Serratia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria
1192,61593,Thiorhodovibrio,Chromatiaceae,Chromatiales,Gammaproteobacteria
1193,623282,Psychrilyobacter,Fusobacteriaceae,Fusobacteriales,Fusobacteriia
1194,63132,Geitlerinema,Oscillatoriales,Oscillatoriophycideae,Cyanobacteria
1195,635,Edwardsiella,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria
1196,64,Herpetosiphon,Herpetosiphonaceae,Herpetosiphonales,Chloroflexia
1197,64159,Desulfurobacterium,Desulfurobacteriaceae,Desulfurobacteriales,Aquificae
1198,643701,Marinoscillum,Cytophagaceae,Cytophagales,Cytophagia
1199,648802,Rummeliibacillus,Planococcaceae,Bacillales,Bacilli
1200,64895,Borreliella,Borreliaceae,Spirochaetales,Spirochaetia
1201,649460,Filimonas,Chitinophagaceae,Chitinophagales,Chitinophagia
1202,64968,Marinospirillum,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria
1203,650341,Leeia,Chromobacteriaceae,Neisseriales,Betaproteobacteria
1204,651456,Kosmotoga,Kosmotogaceae,Kosmotogales,Thermotogae
1205,653686,Wenxinia,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1206,65496,Actinoalloteichus,Pseudonocardiaceae,Pseudonocardiales,Actinobacteria
1207,660628,Insolitispirillum,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria
1208,667113,Actinoallomurus,Thermomonosporaceae,Streptosporangiales,Actinobacteria
1209,66848,Desulfonatronum,Desulfonatronaceae,Desulfovibrionales,Deltaproteobacteria
1210,669357,Geminocystis,Chroococcales,Oscillatoriophycideae,Cyanobacteria
1211,674963,Succinatimonas,Succinivibrionaceae,Aeromonadales,Gammaproteobacteria
1212,68034,Sporotomaculum,Peptococcaceae,Clostridiales,Clostridia
1213,68288,Cyclobacterium,Cyclobacteriaceae,Cytophagales,Cytophagia
1214,68335,Coprothermobacter,Thermodesulfobiaceae,Thermoanaerobacterales,Clostridia
1215,695999,Actinophytocola,Pseudonocardiaceae,Pseudonocardiales,Actinobacteria
1216,697331,Basfia,Pasteurellaceae,Pasteurellales,Gammaproteobacteria
1217,69894,Tindallia,Clostridiaceae,Clostridiales,Clostridia
1218,69965,Macrococcus,Staphylococcaceae,Bacillales,Bacilli
1219,70411,Frateuria,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria
1220,70774,Hydrogenophilus,Hydrogenophilaceae,Hydrogenophilales,Betaproteobacteria
1221,70992,Flexithrix,Flammeovirgaceae,Cytophagales,Cytophagia
1222,71666,Waddlia,Waddliaceae,Chlamydiales,Chlamydiia
1223,718013,Thermasporomyces,Nocardioidaceae,Propionibacteriales,Actinobacteria
1224,72021,Methylarcula,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1225,72763,Tessaracoccus,Propionibacteriaceae,Propionibacteriales,Actinobacteria
1226,73918,Thermaerobacter,Clostridiales Family XVII. Incertae Sedis,Clostridiales incertae sedis,Clostridiales
1227,74030,Roseovarius,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1228,74968,Ferroplasma,Ferroplasmaceae,Thermoplasmatales,Thermoplasmata
1229,75905,Thermocrinis,Aquificaceae,Aquificales,Aquificae
1230,76023,Halothece,Halothece cluster,Chroococcales,Oscillatoriophycideae
1231,767891,Candidatus Puniceispirillum,SAR116 cluster,unclassified Alphaproteobacteria,Alphaproteobacteria
1232,79603,Denitrobacterium,Eggerthellaceae,Eggerthellales,Coriobacteriia
1233,810,Chlamydia,Chlamydia/Chlamydophila group,Chlamydiaceae,Chlamydiales
1234,81411,Aminomonas,Synergistaceae,Synergistales,Synergistia
1235,81461,Thermanaerovibrio,Synergistaceae,Synergistales,Synergistia
1236,81466,Aminobacterium,Synergistaceae,Synergistales,Synergistia
1237,82373,Anaerovibrio,Selenomonadaceae,Selenomonadales,Negativicutes
1238,82978,Budvicia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria
1239,83551,Parachlamydia,Parachlamydiaceae,Chlamydiales,Chlamydiia
1240,83612,Psychroflexus,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1241,83677,Thermobifida,Nocardiopsaceae,Streptosporangiales,Actinobacteria
1242,83766,Propionivibrio,Rhodocyclaceae,Rhodocyclales,Betaproteobacteria
1243,843,Wolinella,Helicobacteraceae,Campylobacterales,Epsilonproteobacteria
1244,84404,Hippea,Desulfurellaceae,Desulfurellales,Deltaproteobacteria
1245,84756,Beutenbergia,Beutenbergiaceae,Micrococcales,Actinobacteria
1246,85072,Allochromatium,Chromatiaceae,Chromatiales,Gammaproteobacteria
1247,85078,Thiococcus,Chromatiaceae,Chromatiales,Gammaproteobacteria
1248,85108,Halorhodospira,Ectothiorhodospiraceae,Chromatiales,Gammaproteobacteria
1249,85265,Phaeospirillum,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria
1250,861914,Fibrella,Cytophagaceae,Cytophagales,Cytophagia
1251,86671,Roseospira,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria
1252,869,Dichelobacter,Cardiobacteriaceae,Cardiobacteriales,Gammaproteobacteria
1253,875170,Celeribacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1254,88,Leptothrix,Burkholderiales Genera incertae sedis,unclassified Burkholderiales,Burkholderiales
1255,88138,Modestobacter,Geodermatophilaceae,Geodermatophilales,Actinobacteria
1256,886360,Rudaea,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria
1257,89342,Desulfocella,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria
1258,89523,Rubrimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1259,89583,Gluconacetobacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria
1260,898,Desulfomicrobium,Desulfomicrobiaceae,Desulfovibrionales,Deltaproteobacteria
1261,89958,Natronincola,Clostridiaceae,Clostridiales,Clostridia
1262,90243,Oligella,Alcaligenaceae,Burkholderiales,Betaproteobacteria
1263,91914,Asaia,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria
1264,933,Thiomicrospira,Piscirickettsiaceae,Thiotrichales,Gammaproteobacteria
1265,935200,Sulfuricella,Sulfuricellaceae,Sulfuricellales,Betaproteobacteria
1266,94008,Thermicanus,Bacillales Family X. Incertae Sedis,Bacillales incertae sedis,Bacillales
1267,940550,Gilvimarinus,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria
1268,943,Ehrlichia,Anaplasmataceae,Rickettsiales,Alphaproteobacteria
1269,953,Wolbachia,Wolbachieae,Anaplasmataceae,Rickettsiales
1270,96,Gallionella,Gallionellaceae,Gallionellales,Betaproteobacteria
1271,97050,Ruegeria,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1272,973,Sporohalobacter,Halobacteroidaceae,Halanaerobiales,Clostridia
1273,991903,Polymorphum,unclassified Alphaproteobacteria,Alphaproteobacteria,Proteobacteria
1274,998014,Cocleimonas,Thiotrichaceae,Thiotrichales,Gammaproteobacteria
1275,99906,Alkalibacterium,Carnobacteriaceae,Lactobacillales,Bacilli
1276,102231,Gloeocapsa,Chroococcales,Oscillatoriophycideae,Cyanobacteria
1277,1055323,Aeribacillus,Bacillaceae,Bacillales,Bacilli
1278,1064,Rhodocyclus,Rhodocyclaceae,Rhodocyclales,Betaproteobacteria
1279,109169,Desulfofaba,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria
1280,1121254,Hamadaea,Micromonosporaceae,Micromonosporales,Actinobacteria
1281,115780,Desulfotignum,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria
1282,118004,Chrysiogenes,Chrysiogenaceae,Chrysiogenales,Chrysiogenetes
1283,119979,Thermithiobacillus,Thermithiobacillaceae,Acidithiobacillales,Acidithiobacillia
1284,1217415,Lysinimicrobium,Demequinaceae,Micrococcales,Actinobacteria
1285,1237,Piscirickettsia,Piscirickettsiaceae,Thiotrichales,Gammaproteobacteria
1286,129001,Syntrophothermus,Syntrophomonadaceae,Clostridiales,Clostridia
1287,1294511,Naumannella,Propionibacteriaceae,Propionibacteriales,Actinobacteria
1288,1295378,Methylogaea,Methylococcaceae,Methylococcales,Gammaproteobacteria
1289,130795,Crossiella,Pseudonocardiaceae,Pseudonocardiales,Actinobacteria
1290,1370,Marinococcus,Bacillaceae,Bacillales,Bacilli
1291,137583,Thalassomonas,Colwelliaceae,Alteromonadales,Gammaproteobacteria
1292,1434000,Eilatimonas,unclassified Alphaproteobacteria,Alphaproteobacteria,Proteobacteria
1293,1434006,Fretibacterium,Synergistaceae,Synergistales,Synergistia
1294,144193,Turicella,Corynebacteriaceae,Corynebacteriales,Actinobacteria
1295,1495038,Mesoaciditoga,Mesoaciditogaceae,Mesoaciditogales,Thermotogae
1296,149698,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria
1297,150059,Halonatronum,Halobacteroidaceae,Halanaerobiales,Clostridia
1298,150203,Blastomonas,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria
1299,151038,Anaeroarcus,Sporomusaceae,Selenomonadales,Negativicutes
1300,152161,Stappia,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1301,154116,Georgenia,Bogoriellaceae,Micrococcales,Actinobacteria
1302,155862,Methanothermococcus,Methanococcaceae,Methanococcales,Methanococci
1303,155977,Acaryochloris,Chroococcales,Oscillatoriophycideae,Cyanobacteria
1304,157920,Cellulosimicrobium,Promicromonosporaceae,Micrococcales,Actinobacteria
1305,1579506,Roseimaritima,Planctomycetaceae,Planctomycetales,Planctomycetia
1306,160700,Albibacter,Methylocystaceae,Rhizobiales,Alphaproteobacteria
1307,165301,Lentzea,Pseudonocardiaceae,Pseudonocardiales,Actinobacteria
1308,1658781,Aliiroseovarius,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1309,168934,Thalassospira,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria
1310,171412,Eremococcus,Aerococcaceae,Lactobacillales,Bacilli
1311,1742990,Paeniglutamicibacter,Micrococcaceae,Micrococcales,Actinobacteria
1312,1827195,Caballeronia,Burkholderiaceae,Burkholderiales,Betaproteobacteria
1313,1857532,Muribacter,Pasteurellaceae,Pasteurellales,Gammaproteobacteria
1314,187,Aquaspirillum,Chromobacteriaceae,Neisseriales,Betaproteobacteria
1315,196078,Pseudospirillum,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria
1316,196079,Oceanobacter,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria
1317,198705,Lampropedia,Comamonadaceae,Burkholderiales,Betaproteobacteria
1318,200903,Paraliobacillus,Bacillaceae,Bacillales,Bacilli
1319,204286,Cobetia,Halomonadaceae,Oceanospirillales,Gammaproteobacteria
1320,204472,Ancalomicrobium,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria
1321,2192,Methanocorpusculum,Methanocorpusculaceae,Methanomicrobiales,Methanomicrobia
1322,221282,Mastigocladopsis,Stigonematales,Cyanobacteria,Cyanobacteria/Melainabacteria group
1323,2279,Staphylothermus,Desulfurococcaceae,Desulfurococcales,Thermoprotei
1324,231052,Saccharibacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria
1325,231683,Saccharospirillum,Saccharospirillaceae,Oceanospirillales,Gammaproteobacteria
1326,2351,Flexistipes,Deferribacteraceae,Deferribacterales,Deferribacteres
1327,246861,Grimontia,Vibrionaceae,Vibrionales,Gammaproteobacteria
1328,253106,Natronolimnobius,Natrialbaceae,Natrialbales,Halobacteria
1329,263066,Malikia,Comamonadaceae,Burkholderiales,Betaproteobacteria
1330,2713,Aquifex,Aquificaceae,Aquificales,Aquificae
1331,28073,Lyngbya,Oscillatoriales,Oscillatoriophycideae,Cyanobacteria
1332,28209,Chelatococcus,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria
1333,283735,Leeuwenhoekiella,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1334,292637,Seinonella,Thermoactinomycetaceae,Bacillales,Bacilli
1335,299568,Uruburuella,Neisseriaceae,Neisseriales,Betaproteobacteria
1336,300264,Silvimonas,Chromobacteriaceae,Neisseriales,Betaproteobacteria
1337,311207,Gaetbulibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1338,332652,Koukoulia,unclassified Gammaproteobacteria,Gammaproteobacteria,Proteobacteria
1339,334767,Ignisphaera,Desulfurococcaceae,Desulfurococcales,Thermoprotei
1340,336276,Olleya,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1341,336803,Thorsellia,Thorselliaceae,Enterobacteriales,Gammaproteobacteria
1342,33976,Caryophanon,Planococcaceae,Bacillales,Bacilli
1343,34093,Simkania,Simkaniaceae,Chlamydiales,Chlamydiia
1344,34096,Brevinema,Brevinemataceae,Brevinematales,Spirochaetia
1345,342943,Sinobaca,Sporolactobacillaceae,Bacillales,Bacilli
1346,362865,Sandarakinorhabdus,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria
1347,370735,Zhihengliuella,Micrococcaceae,Micrococcales,Actinobacteria
1348,379072,Sediminibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1349,387095,Maribius,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1350,397275,Andreprevotia,Chromobacteriaceae,Neisseriales,Betaproteobacteria
1351,406099,Aquisalimonas,Ectothiorhodospiraceae,Chromatiales,Gammaproteobacteria
1352,413435,Solimonas,Sinobacteraceae,Nevskiales,Gammaproteobacteria
1353,413963,Rapidithrix,Flammeovirgaceae,Cytophagales,Cytophagia
1354,418700,Litoricola,Litoricolaceae,Oceanospirillales,Gammaproteobacteria
1355,42,Cystobacter,Cystobacteraceae,Cystobacterineae,Myxococcales
1356,428711,Jonquetella,Synergistaceae,Synergistales,Synergistia
1357,43994,Johnsonella,Lachnospiraceae,Clostridiales,Clostridia
1358,44474,Pleurocapsa,Pleurocapsales,Cyanobacteria,Cyanobacteria/Melainabacteria group
1359,454159,Kiloniella,Kiloniellaceae,Kiloniellales,Alphaproteobacteria
1360,457933,Elioraea,unclassified Rhodospirillales,Rhodospirillales,Alphaproteobacteria
1361,46200,Geovibrio,Deferribacteraceae,Deferribacterales,Deferribacteres
1362,46238,Entomoplasma,Entomoplasmataceae,Entomoplasmatales,Mollicutes
1363,46468,Orenia,Halobacteroidaceae,Halanaerobiales,Clostridia
1364,471798,Shimazuella,Thermoactinomycetaceae,Bacillales,Bacilli
1365,482136,Fangia,unclassified Thiotrichales,Thiotrichales,Gammaproteobacteria
1366,482144,Mechercharimyces,Thermoactinomycetaceae,Bacillales,Bacilli
1367,484508,Ornithinibacillus,Bacillaceae,Bacillales,Bacilli
1368,49277,Psychroserpens,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1369,499058,Spongitalea,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1370,510690,Sneathiella,Sneathiellaceae,Sneathiellales,Alphaproteobacteria
1371,515417,Amphritea,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria
1372,52003,Natroniella,Halobacteroidaceae,Halanaerobiales,Clostridia
1373,53365,Catellatospora,Micromonosporaceae,Micromonosporales,Actinobacteria
1374,53387,Friedmanniella,Nocardioidaceae,Propionibacteriales,Actinobacteria
1375,53392,Thiodictyon,Chromatiaceae,Chromatiales,Gammaproteobacteria
1376,53456,Propioniferax,Propionibacteriaceae,Propionibacteriales,Actinobacteria
1377,54302,Dermocarpella,Pleurocapsales,Cyanobacteria,Cyanobacteria/Melainabacteria group
1378,543732,Paramoritella,Moritellaceae,Alteromonadales,Gammaproteobacteria
1379,552511,Thiofaba,Halothiobacillaceae,Chromatiales,Gammaproteobacteria
1380,56688,Halorubrum,Haloferacaceae,Haloferacales,Halobacteria
1381,570266,Methanocella,Methanocellaceae,Methanocellales,Methanomicrobia
